CODGEO,LIBGEO,BV2022,LIBBV2022,TYPE_COMMUNE_BV2022,DEP,REG
02084,Bézu-le-Guéry,77183,La Ferté-sous-Jouarre,00,02,32
02085,Bézu-Saint-Germain,02168,Château-Thierry,00,02,32
02086,Bichancourt,02173,Chauny,00,02,32
02087,Bieuxy,02722,Soissons,00,02,32
02088,Bièvres,02408,Laon,00,02,32
02089,Billy-sur-Aisne,02722,Soissons,00,02,32
02090,Billy-sur-Ourcq,02810,Villers-Cotterêts,00,02,32
02091,Blanzy-lès-Fismes,51250,Fismes,00,02,32
02093,Blérancourt,02173,Chauny,00,02,32
02094,Blesmes,02168,Château-Thierry,00,02,32
02095,Bohain-en-Vermandois,02095,Bohain-en-Vermandois,20,02,32
02096,Bois-lès-Pargny,02408,Laon,00,02,32
02097,Boncourt,02408,Laon,00,02,32
02098,Bonneil,02168,Château-Thierry,00,02,32
02099,Bonnesvalyn,02168,Château-Thierry,00,02,32
02100,Bony,02095,Bohain-en-Vermandois,00,02,32
02101,Bosmont-sur-Serre,02468,Marle,00,02,32
02102,Bouconville-Vauclair,02408,Laon,00,02,32
02103,Boué,02558,Le Nouvion-en-Thiérache,00,02,32
02104,Bouffignereux,51454,Reims,00,02,32
02105,Bouresches,02168,Château-Thierry,00,02,32
02106,Bourg-et-Comin,51250,Fismes,00,02,32
02107,Bourguignon-sous-Coucy,02173,Chauny,00,02,32
02108,Bourguignon-sous-Montbavin,02408,Laon,00,02,32
02109,La Bouteille,02789,Vervins,00,02,32
02110,Braine,02722,Soissons,00,02,32
02111,Brancourt-en-Laonnois,02408,Laon,00,02,32
02112,Brancourt-le-Grand,02095,Bohain-en-Vermandois,00,02,32
02114,Brasles,02168,Château-Thierry,00,02,32
02115,Braye-en-Laonnois,02722,Soissons,00,02,32
02116,Braye-en-Thiérache,02789,Vervins,00,02,32
02117,Bray-Saint-Christophe,80410,Ham,00,02,32
02118,Braye,02722,Soissons,00,02,32
02119,Brécy,02168,Château-Thierry,00,02,32
02120,Brenelle,02722,Soissons,00,02,32
02121,Breny,02168,Château-Thierry,00,02,32
02122,Brie,02408,Laon,00,02,32
02123,Brissay-Choigny,02738,Tergnier,00,02,32
02124,Brissy-Hamégicourt,02691,Saint-Quentin,00,02,32
02125,Brumetz,02810,Villers-Cotterêts,00,02,32
02126,Brunehamel,02381,Hirson,00,02,32
02127,Bruyères-sur-Fère,02168,Château-Thierry,00,02,32
02128,Bruyères-et-Montbérault,02408,Laon,00,02,32
02129,Bruys,51250,Fismes,00,02,32
02130,Bucilly,02381,Hirson,00,02,32
02131,Bucy-le-Long,02722,Soissons,00,02,32
02132,Bucy-lès-Cerny,02408,Laon,00,02,32
02133,Bucy-lès-Pierrepont,02408,Laon,00,02,32
02134,Buire,02381,Hirson,00,02,32
02135,Buironfosse,02558,Le Nouvion-en-Thiérache,00,02,32
02136,Burelles,02789,Vervins,00,02,32
02137,Bussiares,02168,Château-Thierry,00,02,32
02138,Buzancy,02722,Soissons,00,02,32
02139,Caillouël-Crépigny,02173,Chauny,00,02,32
02140,Camelin,02173,Chauny,00,02,32
02141,La Capelle,02558,Le Nouvion-en-Thiérache,00,02,32
02142,Castres,02691,Saint-Quentin,00,02,32
02143,Le Catelet,02095,Bohain-en-Vermandois,00,02,32
02144,Caulaincourt,02691,Saint-Quentin,00,02,32
02145,Caumont,02173,Chauny,00,02,32
02146,Celles-lès-Condé,51217,Dormans,00,02,32
02148,Celles-sur-Aisne,02722,Soissons,00,02,32
02149,Cerizy,02691,Saint-Quentin,00,02,32
02150,Cerny-en-Laonnois,02408,Laon,00,02,32
02151,Cerny-lès-Bucy,02408,Laon,00,02,32
02152,Cerseuil,02722,Soissons,00,02,32
02153,Cessières-Suzy,02408,Laon,00,02,32
02154,Chacrise,02722,Soissons,00,02,32
02155,Chaillevois,02408,Laon,00,02,32
02156,Chalandry,02408,Laon,00,02,32
02157,Chambry,02408,Laon,00,02,32
02158,Chamouille,02408,Laon,00,02,32
02159,Champs,02173,Chauny,00,02,32
02160,Chaourse,02502,Montcornet,12,02,32
02162,La Chapelle-sur-Chézy,02168,Château-Thierry,00,02,32
02163,Charly-sur-Marne,02163,Charly-sur-Marne,20,02,32
02164,Le Charmel,02168,Château-Thierry,00,02,32
02165,Charmes,02738,Tergnier,00,02,32
02166,Chartèves,02168,Château-Thierry,00,02,32
02167,Chassemy,02722,Soissons,00,02,32
02168,Château-Thierry,02168,Château-Thierry,20,02,32
02169,Châtillon-lès-Sons,02468,Marle,00,02,32
02170,Châtillon-sur-Oise,02361,Guise,00,02,32
02171,Chaudardes,51250,Fismes,00,02,32
02172,Chaudun,02722,Soissons,00,02,32
02173,Chauny,02173,Chauny,20,02,32
02174,Chavignon,02408,Laon,00,02,32
02175,Chavigny,02722,Soissons,00,02,32
02176,Chavonne,02722,Soissons,00,02,32
02177,Chérêt,02408,Laon,00,02,32
02178,Chermizy-Ailles,02408,Laon,00,02,32
02179,Chéry-Chartreuve,51250,Fismes,00,02,32
02180,Chéry-lès-Pouilly,02408,Laon,00,02,32
02181,Chéry-lès-Rozoy,02381,Hirson,00,02,32
02182,Chevennes,02361,Guise,00,02,32
02183,Chevregny,02408,Laon,00,02,32
02184,Chevresis-Monceau,02408,Laon,00,02,32
02185,Chézy-en-Orxois,02810,Villers-Cotterêts,00,02,32
02186,Chézy-sur-Marne,02168,Château-Thierry,00,02,32
02187,Chierry,02168,Château-Thierry,00,02,32
02188,Chigny,02361,Guise,00,02,32
02189,Chivres-en-Laonnois,02408,Laon,00,02,32
02190,Chivres-Val,02722,Soissons,00,02,32
02191,Chivy-lès-Étouvelles,02408,Laon,00,02,32
02192,Chouy,02810,Villers-Cotterêts,00,02,32
02193,Cierges,02305,Fère-en-Tardenois,00,02,32
02194,Cilly,02468,Marle,00,02,32
02195,Ciry-Salsogne,02722,Soissons,00,02,32
02196,Clacy-et-Thierret,02408,Laon,00,02,32
02197,Clairfontaine,02558,Le Nouvion-en-Thiérache,00,02,32
02198,Clamecy,02722,Soissons,00,02,32
02199,Clastres,02738,Tergnier,00,02,32
02200,Clermont-les-Fermes,02502,Montcornet,00,02,32
02201,Cœuvres-et-Valsery,02810,Villers-Cotterêts,00,02,32
02203,Coincy,02168,Château-Thierry,00,02,32
02204,Coingt,02381,Hirson,00,02,32
02205,Colligis-Crandelain,02408,Laon,00,02,32
02206,Colonfay,02361,Guise,00,02,32
02207,Commenchon,02173,Chauny,00,02,32
02208,Concevreux,51250,Fismes,00,02,32
02209,Condé-en-Brie,51217,Dormans,00,02,32
02210,Condé-sur-Aisne,02722,Soissons,00,02,32
02211,Condé-sur-Suippe,02360,Villeneuve-sur-Aisne,00,02,32
02212,Condren,02738,Tergnier,00,02,32
02213,Connigis,02168,Château-Thierry,00,02,32
02214,Contescourt,02691,Saint-Quentin,00,02,32
02215,Corbeny,02360,Villeneuve-sur-Aisne,00,02,32
02216,Corcy,02810,Villers-Cotterêts,00,02,32
02217,Coucy-le-Château-Auffrique,02173,Chauny,00,02,32
02218,Coucy-lès-Eppes,02408,Laon,00,02,32
02219,Coucy-la-Ville,02173,Chauny,00,02,32
02220,Coulonges-Cohan,02305,Fère-en-Tardenois,00,02,32
02221,Coupru,02163,Charly-sur-Marne,00,02,32
02222,Courbes,02738,Tergnier,00,02,32
02223,Courboin,02168,Château-Thierry,00,02,32
02224,Courcelles-sur-Vesle,02722,Soissons,00,02,32
02225,Courchamps,02810,Villers-Cotterêts,00,02,32
02226,Courmelles,02722,Soissons,00,02,32
02227,Courmont,02305,Fère-en-Tardenois,00,02,32
02228,Courtemont-Varennes,02168,Château-Thierry,00,02,32
02229,Courtrizy-et-Fussigny,02408,Laon,00,02,32
02230,Couvrelles,02722,Soissons,00,02,32
02231,Couvron-et-Aumencourt,02408,Laon,00,02,32
02232,Coyolles,02810,Villers-Cotterêts,00,02,32
02233,Cramaille,02722,Soissons,00,02,32
02234,Craonne,02360,Villeneuve-sur-Aisne,00,02,32
02235,Craonnelle,51250,Fismes,00,02,32
02236,Crécy-au-Mont,02173,Chauny,00,02,32
02237,Crécy-sur-Serre,02408,Laon,00,02,32
02238,Crépy,02408,Laon,00,02,32
02239,Crézancy,02168,Château-Thierry,00,02,32
02240,Croix-Fonsomme,02095,Bohain-en-Vermandois,00,02,32
02241,La Croix-sur-Ourcq,02168,Château-Thierry,00,02,32
02242,Crouttes-sur-Marne,02163,Charly-sur-Marne,00,02,32
02243,Crouy,02722,Soissons,00,02,32
02244,Crupilly,02361,Guise,00,02,32
02245,Cuffies,02722,Soissons,00,02,32
02246,Cugny,02738,Tergnier,00,02,32
02248,Cuirieux,02408,Laon,00,02,32
02249,Cuiry-Housse,02722,Soissons,00,02,32
02250,Cuiry-lès-Chaudardes,51250,Fismes,00,02,32
02251,Cuiry-lès-Iviers,02381,Hirson,00,02,32
02252,Cuissy-et-Geny,51250,Fismes,00,02,32
02253,Cuisy-en-Almont,02722,Soissons,00,02,32
02254,Cutry,02722,Soissons,00,02,32
02255,Cys-la-Commune,02722,Soissons,00,02,32
02256,Dagny-Lambercy,02502,Montcornet,00,02,32
02257,Dallon,02691,Saint-Quentin,00,02,32
02258,Dammard,02810,Villers-Cotterêts,00,02,32
02259,Dampleux,02810,Villers-Cotterêts,00,02,32
02260,Danizy,02738,Tergnier,00,02,32
02261,Dercy,02408,Laon,00,02,32
02262,Deuillet,02738,Tergnier,00,02,32
02263,Dhuizel,51250,Fismes,00,02,32
02264,Dizy-le-Gros,02502,Montcornet,00,02,32
02265,Dohis,02381,Hirson,00,02,32
02266,Dolignon,02381,Hirson,00,02,32
02267,Dommiers,02722,Soissons,00,02,32
02268,Domptin,02163,Charly-sur-Marne,00,02,32
02269,Dorengt,02558,Le Nouvion-en-Thiérache,00,02,32
02270,Douchy,80410,Ham,00,02,32
02271,Dravegny,51250,Fismes,00,02,32
02272,Droizy,02722,Soissons,00,02,32
02273,Dury,80410,Ham,00,02,32
02274,Ébouleau,02408,Laon,00,02,32
02275,Effry,02381,Hirson,00,02,32
02276,Englancourt,02361,Guise,00,02,32
02277,Épagny,02722,Soissons,00,02,32
02278,Éparcy,02381,Hirson,00,02,32
02279,Épaux-Bézu,02168,Château-Thierry,00,02,32
02280,Épieds,02168,Château-Thierry,00,02,32
02281,L'Épine-aux-Bois,51380,Montmirail,00,02,32
02282,Eppes,02408,Laon,00,02,32
02283,Erlon,02468,Marle,00,02,32
02284,Erloy,02361,Guise,00,02,32
02286,Esquéhéries,02558,Le Nouvion-en-Thiérache,00,02,32
02287,Essigny-le-Grand,02691,Saint-Quentin,00,02,32
02288,Essigny-le-Petit,02691,Saint-Quentin,00,02,32
02289,Essises,02168,Château-Thierry,00,02,32
02290,Essômes-sur-Marne,02168,Château-Thierry,00,02,32
02291,Estrées,02691,Saint-Quentin,00,02,32
02292,Étampes-sur-Marne,02168,Château-Thierry,00,02,32
02293,Étaves-et-Bocquiaux,02095,Bohain-en-Vermandois,00,02,32
02294,Étouvelles,02408,Laon,00,02,32
02295,Étréaupont,02789,Vervins,00,02,32
02296,Étreillers,02691,Saint-Quentin,00,02,32
02297,Étrépilly,02168,Château-Thierry,00,02,32
02298,Étreux,02558,Le Nouvion-en-Thiérache,00,02,32
02299,Évergnicourt,08362,Rethel,00,02,32
02302,Faverolles,02810,Villers-Cotterêts,00,02,32
02303,Fayet,02691,Saint-Quentin,00,02,32
02304,La Fère,02738,Tergnier,20,02,32
02305,Fère-en-Tardenois,02305,Fère-en-Tardenois,11,02,32
02306,La Ferté-Chevresis,02408,Laon,00,02,32
02307,La Ferté-Milon,02810,Villers-Cotterêts,00,02,32
02308,Fesmy-le-Sart,02558,Le Nouvion-en-Thiérache,00,02,32
02309,Festieux,02408,Laon,00,02,32
02310,Fieulaine,02095,Bohain-en-Vermandois,00,02,32
02312,La Flamengrie,02558,Le Nouvion-en-Thiérache,00,02,32
02313,Flavigny-le-Grand-et-Beaurain,02361,Guise,00,02,32
02315,Flavy-le-Martel,02738,Tergnier,00,02,32
02316,Fleury,02810,Villers-Cotterêts,00,02,32
02317,Fluquières,02691,Saint-Quentin,00,02,32
02318,Folembray,02173,Chauny,00,02,32
02319,Fonsomme,02691,Saint-Quentin,00,02,32
02320,Fontaine-lès-Clercs,02691,Saint-Quentin,00,02,32
02321,Fontaine-lès-Vervins,02789,Vervins,00,02,32
02322,Fontaine-Notre-Dame,02691,Saint-Quentin,00,02,32
02323,Fontaine-Uterte,02691,Saint-Quentin,00,02,32
02324,Fontenelle,02558,Le Nouvion-en-Thiérache,00,02,32
02326,Fontenoy,02722,Soissons,00,02,32
02327,Foreste,80410,Ham,00,02,32
02328,Fossoy,02168,Château-Thierry,00,02,32
02329,Fourdrain,02408,Laon,00,02,32
02330,Francilly-Selency,02691,Saint-Quentin,00,02,32
02331,Franqueville,02789,Vervins,00,02,32
02332,Fresnes-en-Tardenois,02305,Fère-en-Tardenois,00,02,32
02333,Fresnes-sous-Coucy,02738,Tergnier,00,02,32
02334,Fresnoy-le-Grand,02095,Bohain-en-Vermandois,00,02,32
02335,Fressancourt,02738,Tergnier,00,02,32
02336,Frières-Faillouël,02738,Tergnier,00,02,32
02337,Froidestrées,02558,Le Nouvion-en-Thiérache,00,02,32
02338,Froidmont-Cohartille,02468,Marle,00,02,32
02339,Gandelu,77284,Meaux,00,02,32
02340,Gauchy,02691,Saint-Quentin,20,02,32
02341,Gercy,02789,Vervins,00,02,32
02342,Gergny,02789,Vervins,00,02,32
02343,Germaine,80410,Ham,00,02,32
02345,Gibercourt,02738,Tergnier,00,02,32
02346,Gizy,02408,Laon,00,02,32
02347,Gland,02168,Château-Thierry,00,02,32
02349,Goudelancourt-lès-Berrieux,02408,Laon,00,02,32
02350,Goudelancourt-lès-Pierrepont,02408,Laon,00,02,32
02351,Goussancourt,51217,Dormans,00,02,32
02352,Gouy,02095,Bohain-en-Vermandois,00,02,32
02353,Grandlup-et-Fay,02408,Laon,00,02,32
02354,Grandrieux,02381,Hirson,00,02,32
02355,Gricourt,02691,Saint-Quentin,00,02,32
02356,Grisolles,02168,Château-Thierry,00,02,32
02357,Gronard,02789,Vervins,00,02,32
02358,Grougis,02095,Bohain-en-Vermandois,00,02,32
02359,Grugies,02691,Saint-Quentin,00,02,32
02360,Villeneuve-sur-Aisne,02360,Villeneuve-sur-Aisne,11,02,32
02361,Guise,02361,Guise,20,02,32
02362,Guivry,60471,Noyon,00,02,32
02363,Guny,02173,Chauny,00,02,32
02364,Guyencourt,51454,Reims,00,02,32
02366,Hannapes,02361,Guise,00,02,32
02367,Happencourt,02691,Saint-Quentin,00,02,32
02368,Haramont,02810,Villers-Cotterêts,00,02,32
02369,Harcigny,02789,Vervins,00,02,32
02370,Hargicourt,02691,Saint-Quentin,00,02,32
02371,Harly,02691,Saint-Quentin,00,02,32
02372,Hartennes-et-Taux,02722,Soissons,00,02,32
02373,Hary,02789,Vervins,00,02,32
02374,Lehaucourt,02691,Saint-Quentin,00,02,32
02375,Hautevesnes,02810,Villers-Cotterêts,00,02,32
02376,Hauteville,02361,Guise,00,02,32
02377,Haution,02789,Vervins,00,02,32
02378,La Hérie,02381,Hirson,00,02,32
02379,Le Hérie-la-Viéville,02361,Guise,00,02,32
02380,Hinacourt,02738,Tergnier,00,02,32
02381,Hirson,02381,Hirson,20,02,32
02382,Holnon,02691,Saint-Quentin,00,02,32
02383,Homblières,02691,Saint-Quentin,00,02,32
02384,Houry,02789,Vervins,00,02,32
02385,Housset,02361,Guise,00,02,32
02386,Iron,02361,Guise,00,02,32
02387,Itancourt,02691,Saint-Quentin,00,02,32
02388,Iviers,02381,Hirson,00,02,32
02389,Jaulgonne,02168,Château-Thierry,00,02,32
02390,Jeancourt,80620,Péronne,00,02,32
02391,Jeantes,02381,Hirson,00,02,32
02392,Joncourt,02691,Saint-Quentin,00,02,32
02393,Jouaignes,02722,Soissons,00,02,32
02395,Jumencourt,02173,Chauny,00,02,32
02396,Jumigny,51250,Fismes,00,02,32
02397,Jussy,02738,Tergnier,00,02,32
02398,Juvigny,02722,Soissons,00,02,32
02399,Juvincourt-et-Damary,02360,Villeneuve-sur-Aisne,00,02,32
02400,Laffaux,02408,Laon,00,02,32
02401,Laigny,02789,Vervins,00,02,32
02402,Lanchy,80410,Ham,00,02,32
02403,Landifay-et-Bertaignemont,02361,Guise,00,02,32
02404,Landouzy-la-Cour,02789,Vervins,00,02,32
02405,Landouzy-la-Ville,02381,Hirson,00,02,32
02406,Landricourt,02408,Laon,00,02,32
02407,Laniscourt,02408,Laon,00,02,32
02408,Laon,02408,Laon,20,02,32
02409,Lappion,02408,Laon,00,02,32
02410,Largny-sur-Automne,02810,Villers-Cotterêts,00,02,32
02411,Latilly,02810,Villers-Cotterêts,00,02,32
02412,Launoy,02722,Soissons,00,02,32
02413,Laval-en-Laonnois,02408,Laon,00,02,32
02414,Lavaqueresse,02361,Guise,00,02,32
02415,Laversine,02722,Soissons,00,02,32
02416,Lemé,02361,Guise,00,02,32
02417,Lempire,59122,Cambrai,00,02,32
02418,Lerzy,02558,Le Nouvion-en-Thiérache,00,02,32
02419,Leschelle,02558,Le Nouvion-en-Thiérache,00,02,32
02420,Lesdins,02691,Saint-Quentin,00,02,32
02421,Lesges,02722,Soissons,00,02,32
02422,Lesquielles-Saint-Germain,02361,Guise,00,02,32
02423,Leuilly-sous-Coucy,02722,Soissons,00,02,32
02424,Leury,02722,Soissons,00,02,32
02425,Leuze,02381,Hirson,00,02,32
02426,Levergies,02691,Saint-Quentin,00,02,32
02427,Lhuys,51250,Fismes,00,02,32
02428,Licy-Clignon,02168,Château-Thierry,00,02,32
02429,Lierval,02408,Laon,00,02,32
02430,Liesse-Notre-Dame,02408,Laon,00,02,32
02431,Liez,02738,Tergnier,00,02,32
02432,Limé,02722,Soissons,00,02,32
02433,Lislet,02502,Montcornet,12,02,32
02435,Logny-lès-Aubenton,02381,Hirson,00,02,32
02438,Longpont,02810,Villers-Cotterêts,00,02,32
02439,Les Septvallons,51250,Fismes,00,02,32
02440,Lor,08362,Rethel,00,02,32
02441,Louâtre,02810,Villers-Cotterêts,00,02,32
02442,Loupeigne,02305,Fère-en-Tardenois,00,02,32
02443,Lucy-le-Bocage,02168,Château-Thierry,00,02,32
02444,Lugny,02468,Marle,00,02,32
02445,Luzoir,02381,Hirson,00,02,32
02446,Ly-Fontaine,02738,Tergnier,00,02,32
02447,Maast-et-Violaine,02722,Soissons,00,02,32
02448,Mâchecourt,02408,Laon,00,02,32
02449,Macogny,02810,Villers-Cotterêts,00,02,32
02450,Macquigny,02361,Guise,00,02,32
02451,Magny-la-Fosse,02691,Saint-Quentin,00,02,32
02452,Maissemy,02691,Saint-Quentin,00,02,32
02453,Maizy,51250,Fismes,00,02,32
02454,La Malmaison,02408,Laon,00,02,32
02455,Malzy,02361,Guise,00,02,32
02456,Manicamp,02173,Chauny,00,02,32
02457,Marchais,02408,Laon,00,02,32
02458,Dhuys et Morin-en-Brie,51380,Montmirail,00,02,32
02459,Marcy,02691,Saint-Quentin,00,02,32
02460,Marcy-sous-Marle,02468,Marle,00,02,32
02461,Marest-Dampcourt,02173,Chauny,00,02,32
02462,Mareuil-en-Dôle,02305,Fère-en-Tardenois,00,02,32
02463,Marfontaine,02361,Guise,00,02,32
02464,Margival,02722,Soissons,00,02,32
02465,Marigny-en-Orxois,02168,Château-Thierry,00,02,32
02466,Marizy-Sainte-Geneviève,02810,Villers-Cotterêts,00,02,32
02467,Marizy-Saint-Mard,02810,Villers-Cotterêts,00,02,32
02468,Marle,02468,Marle,20,02,32
02469,Marly-Gomont,02361,Guise,00,02,32
02470,Martigny,02381,Hirson,00,02,32
02471,Martigny-Courpierre,02408,Laon,00,02,32
02472,Mauregny-en-Haye,02408,Laon,00,02,32
02473,Mayot,02738,Tergnier,00,02,32
02474,Mennessis,02738,Tergnier,00,02,32
02476,Mennevret,02095,Bohain-en-Vermandois,00,02,32
02477,Mercin-et-Vaux,02722,Soissons,00,02,32
02478,Merlieux-et-Fouquerolles,02408,Laon,00,02,32
02480,Mesbrecourt-Richecourt,02408,Laon,00,02,32
02481,Mesnil-Saint-Laurent,02691,Saint-Quentin,00,02,32
02482,Meurival,51250,Fismes,00,02,32
02483,Mézières-sur-Oise,02361,Guise,00,02,32
02484,Mézy-Moulins,02168,Château-Thierry,00,02,32
02485,Missy-aux-Bois,02722,Soissons,00,02,32
02486,Missy-lès-Pierrepont,02408,Laon,00,02,32
02487,Missy-sur-Aisne,02722,Soissons,00,02,32
02488,Molain,02095,Bohain-en-Vermandois,00,02,32
02489,Molinchart,02408,Laon,00,02,32
02490,Monampteuil,02408,Laon,00,02,32
02491,Monceau-le-Neuf-et-Faucouzy,02408,Laon,00,02,32
02492,Monceau-lès-Leups,02408,Laon,00,02,32
02493,Monceau-le-Waast,02408,Laon,00,02,32
02494,Monceau-sur-Oise,02361,Guise,00,02,32
02495,Mondrepuis,02381,Hirson,00,02,32
02496,Monnes,02810,Villers-Cotterêts,00,02,32
02497,Mons-en-Laonnois,02408,Laon,00,02,32
02498,Montaigu,02408,Laon,00,02,32
02499,Montbavin,02408,Laon,00,02,32
02500,Montbrehain,02095,Bohain-en-Vermandois,00,02,32
02501,Montchâlons,02408,Laon,00,02,32
02502,Montcornet,02502,Montcornet,11,02,32
02503,Mont-d'Origny,02361,Guise,00,02,32
02504,Montescourt-Lizerolles,02738,Tergnier,00,02,32
02505,Montfaucon,02168,Château-Thierry,00,02,32
02506,Montgobert,02810,Villers-Cotterêts,00,02,32
02507,Montgru-Saint-Hilaire,02810,Villers-Cotterêts,00,02,32
02508,Monthenault,02408,Laon,00,02,32
02509,Monthiers,02168,Château-Thierry,00,02,32
02510,Monthurel,51217,Dormans,00,02,32
02511,Montigny-en-Arrouaise,02095,Bohain-en-Vermandois,00,02,32
02512,Montigny-l'Allier,02810,Villers-Cotterêts,00,02,32
02513,Montigny-le-Franc,02502,Montcornet,00,02,32
02514,Montigny-Lengrain,60159,Compiègne,00,02,32
02515,Montigny-lès-Condé,51217,Dormans,00,02,32
02516,Montigny-sous-Marle,02468,Marle,00,02,32
02517,Montigny-sur-Crécy,02408,Laon,00,02,32
02518,Montlevon,51217,Dormans,00,02,32
02519,Montloué,02502,Montcornet,00,02,32
02520,Mont-Notre-Dame,51250,Fismes,00,02,32
02521,Montreuil-aux-Lions,77183,La Ferté-sous-Jouarre,00,02,32
02522,Mont-Saint-Jean,02381,Hirson,00,02,32
02523,Mont-Saint-Martin,51250,Fismes,00,02,32
02524,Mont-Saint-Père,02168,Château-Thierry,00,02,32
02525,Morcourt,02691,Saint-Quentin,00,02,32
02526,Morgny-en-Thiérache,02381,Hirson,00,02,32
02527,Morsain,60159,Compiègne,00,02,32
02528,Mortefontaine,60159,Compiègne,00,02,32
02529,Mortiers,02408,Laon,00,02,32
02530,Moulins,51250,Fismes,00,02,32
02531,Moussy-Verneuil,51250,Fismes,00,02,32
02532,Moÿ-de-l'Aisne,02691,Saint-Quentin,00,02,32
02533,Muret-et-Crouttes,02722,Soissons,00,02,32
02534,Muscourt,51250,Fismes,00,02,32
02535,Nampcelles-la-Cour,02789,Vervins,00,02,32
02536,Nampteuil-sous-Muret,02722,Soissons,00,02,32
02537,Nanteuil-la-Fosse,02722,Soissons,00,02,32
02538,Nanteuil-Notre-Dame,02168,Château-Thierry,00,02,32
02539,Nauroy,02691,Saint-Quentin,00,02,32
02540,Nesles-la-Montagne,02168,Château-Thierry,00,02,32
02541,Neufchâtel-sur-Aisne,02360,Villeneuve-sur-Aisne,00,02,32
02542,Neuflieux,02173,Chauny,00,02,32
02543,Neuilly-Saint-Front,02810,Villers-Cotterêts,00,02,32
02544,Neuve-Maison,02381,Hirson,00,02,32
02545,La Neuville-Bosmont,02468,Marle,00,02,32
02546,La Neuville-en-Beine,02173,Chauny,00,02,32
02547,La Neuville-Housset,02361,Guise,00,02,32
02548,La Neuville-lès-Dorengt,02558,Le Nouvion-en-Thiérache,00,02,32
02549,Neuville-Saint-Amand,02691,Saint-Quentin,00,02,32
02550,Neuville-sur-Ailette,02408,Laon,00,02,32
02551,Neuville-sur-Margival,02408,Laon,00,02,32
02552,Neuvillette,02361,Guise,00,02,32
02553,Nizy-le-Comte,02408,Laon,00,02,32
02554,Nogentel,02168,Château-Thierry,00,02,32
02555,Nogent-l'Artaud,02163,Charly-sur-Marne,00,02,32
02556,Noircourt,02381,Hirson,00,02,32
02557,Noroy-sur-Ourcq,02810,Villers-Cotterêts,00,02,32
02558,Le Nouvion-en-Thiérache,02558,Le Nouvion-en-Thiérache,20,02,32
02559,Nouvion-et-Catillon,02408,Laon,00,02,32
02560,Nouvion-le-Comte,02738,Tergnier,00,02,32
02561,Nouvion-le-Vineux,02408,Laon,00,02,32
02562,Nouvron-Vingré,02722,Soissons,00,02,32
02563,Noyales,02361,Guise,00,02,32
02564,Bernoy-le-Château,02722,Soissons,00,02,32
02565,Œuilly,51250,Fismes,00,02,32
02566,Ognes,02173,Chauny,00,02,32
02567,Ohis,02381,Hirson,00,02,32
02568,Oigny-en-Valois,02810,Villers-Cotterêts,00,02,32
02569,Oisy,02558,Le Nouvion-en-Thiérache,00,02,32
02570,Ollezy,80410,Ham,00,02,32
02571,Omissy,02691,Saint-Quentin,00,02,32
02572,Orainville,51454,Reims,00,02,32
02573,Orgeval,02408,Laon,00,02,32
02574,Origny-en-Thiérache,02381,Hirson,00,02,32
02575,Origny-Sainte-Benoite,02361,Guise,00,02,32
02576,Osly-Courtil,02722,Soissons,00,02,32
02577,Ostel,02722,Soissons,00,02,32
02578,Oulches-la-Vallée-Foulon,51250,Fismes,00,02,32
02579,Oulchy-la-Ville,02168,Château-Thierry,00,02,32
02580,Oulchy-le-Château,02168,Château-Thierry,00,02,32
02581,Paars,02722,Soissons,00,02,32
02582,Paissy,51250,Fismes,00,02,32
02583,Pancy-Courtecon,02408,Laon,00,02,32
02584,Papleux,02558,Le Nouvion-en-Thiérache,00,02,32
02585,Parcy-et-Tigny,02722,Soissons,00,02,32
02586,Parfondeval,02381,Hirson,00,02,32
