DEPCOM_ARM,LIBCOM_DEP,LIBCOM,nb_loues,nb_vacants,nb_vides,nb_asso,nb_occup_finan,nb_occup_temp,nb_ls
31581,Villaudric (31),Villaudric,48,0,0,0,0,0,48
31582,Villefranche-de-Lauragais (31),Villefranche-de-Lauragais,187,4,0,1,1,0,193
31583,Villematier (31),Villematier,,,,,,,4
31584,Villemur-sur-Tarn (31),Villemur-sur-Tarn,246,7,0,0,4,0,257
31587,Villeneuve-lès-Bouloc (31),Villeneuve-lès-Bouloc,21,0,0,0,0,0,21
31588,Villeneuve-Tolosane (31),Villeneuve-Tolosane,888,17,6,6,1,0,918
31589,Villenouvelle (31),Villenouvelle,16,0,0,0,0,0,16
31592,Larra (31),Larra,39,1,2,0,0,0,42
32001,Aignan (32),Aignan,44,0,1,0,0,0,45
32012,Aubiet (32),Aubiet,,,,,,,8
32013,Auch (32),Auch,1938,26,80,20,10,0,2074
32027,Barcelonne-du-Gers (32),Barcelonne-du-Gers,41,0,0,0,0,0,41
32029,Barran (32),Barran,23,1,0,0,0,0,24
32032,Bassoues (32),Bassoues,,,,,,,7
32035,Beaucaire (32),Beaucaire,,,,,,,1
32036,Beaumarchés (32),Beaumarchés,19,0,1,0,0,0,20
32042,Belloc-Saint-Clamens (32),Belloc-Saint-Clamens,,,,,,,5
32043,Belmont (32),Belmont,,,,,,,6
32064,Bretagne-d'Armagnac (32),Bretagne-d'Armagnac,,,,,,,4
32070,Cahuzac-sur-Adour (32),Cahuzac-sur-Adour,11,0,0,0,0,0,11
32076,Castelnau-Barbarens (32),Castelnau-Barbarens,13,1,0,0,0,0,14
32079,Castelnau d'Auzan Labarrère (32),Castelnau d'Auzan Labarrère,30,0,0,0,0,0,30
32083,Castéra-Verduzan (32),Castéra-Verduzan,25,0,0,0,0,0,25
32085,Castet-Arrouy (32),Castet-Arrouy,,,,,,,4
32087,Castex-d'Armagnac (32),Castex-d'Armagnac,,,,,,,6
32088,Castillon-Debats (32),Castillon-Debats,,,,,,,1
32095,Caussens (32),Caussens,12,0,0,0,0,0,12
32096,Cazaubon (32),Cazaubon,24,0,0,0,0,0,24
32101,Céran (32),Céran,,,,,,,9
32102,Cézan (32),Cézan,10,1,0,0,0,0,11
32105,Clermont-Savès (32),Clermont-Savès,,,,,,,8
32106,Cologne (32),Cologne,44,1,1,0,0,0,46
32107,Condom (32),Condom,369,4,8,1,2,0,384
32112,Crastes (32),Crastes,,,,,,,7
32115,Dému (32),Dému,,,,,,,2
32117,Duran (32),Duran,20,0,0,0,0,0,20
32119,Eauze (32),Eauze,178,1,0,0,2,0,181
32124,Espaon (32),Espaon,,,,,,,3
32127,Estang (32),Estang,,,,,,,7
32131,Flamarens (32),Flamarens,,,,,,,2
32132,Fleurance (32),Fleurance,251,8,0,0,0,0,259
32133,Fourcès (32),Fourcès,,,,,,,3
32136,Galiax (32),Galiax,,,,,,,2
32144,Gazax-et-Baccarisse (32),Gazax-et-Baccarisse,,,,,,,2
32147,Gimont (32),Gimont,138,2,1,0,0,0,141
32149,Gondrin (32),Gondrin,,,,,,,10
32155,Le Houga (32),Le Houga,48,1,0,0,0,0,49
32156,Idrac-Respaillès (32),Idrac-Respaillès,,,,,,,2
32159,L'Isle-de-Noé (32),L'Isle-de-Noé,,,,,,,4
32160,L'Isle-Jourdain (32),L'Isle-Jourdain,405,7,1,3,2,0,418
32162,Jegun (32),Jegun,,,,,,,8
32163,Jû-Belloc (32),Jû-Belloc,,,,,,,1
32172,Labéjan (32),Labéjan,,,,,,,6
32174,Ladevèze-Rivière (32),Ladevèze-Rivière,,,,,,,5
32177,Lagarde-Hachan (32),Lagarde-Hachan,,,,,,,5
32178,Lagardère (32),Lagardère,,,,,,,3
32180,Lagraulet-du-Gers (32),Lagraulet-du-Gers,32,2,1,0,0,0,35
32183,Lahitte (32),Lahitte,,,,,,,3
32190,Lannepax (32),Lannepax,,,,,,,8
32200,Lasséran (32),Lasséran,,,,,,,2
32201,Lasseube-Propre (32),Lasseube-Propre,,,,,,,3
32204,Lavardens (32),Lavardens,,,,,,,7
32208,Lectoure (32),Lectoure,163,2,2,0,3,0,170
32210,Lias (32),Lias,24,0,1,0,0,0,25
32213,Lombez (32),Lombez,71,2,3,0,0,0,76
32216,Lourties-Monbrun (32),Lourties-Monbrun,,,,,,,2
32219,Lupiac (32),Lupiac,,,,,,,8
32227,Manciet (32),Manciet,,,,,,,3
32233,Marciac (32),Marciac,104,2,0,0,7,0,113
32237,Marsan (32),Marsan,,,,,,,4
32239,Marsolan (32),Marsolan,,,,,,,4
32242,Masseube (32),Masseube,34,1,0,0,0,0,35
32249,Mauvezin (32),Mauvezin,175,1,3,0,1,0,180
32252,Miélan (32),Miélan,31,1,8,0,0,0,40
32253,Miradoux (32),Miradoux,12,1,0,0,0,0,13
32254,Miramont-d'Astarac (32),Miramont-d'Astarac,,,,,,,2
32256,Mirande (32),Mirande,163,0,3,2,0,0,168
32261,Monblanc (32),Monblanc,13,1,0,0,0,0,14
32268,Monferran-Savès (32),Monferran-Savès,,,,,,,4
32269,Monfort (32),Monfort,,,,,,,6
32279,Montaut-les-Créneaux (32),Montaut-les-Créneaux,16,0,0,0,0,0,16
32282,Montégut (32),Montégut,,,,,,,5
32283,Montégut-Arros (32),Montégut-Arros,,,,,,,8
32285,Montesquiou (32),Montesquiou,,,,,,,9
32286,Montestruc-sur-Gers (32),Montestruc-sur-Gers,23,0,0,0,0,0,23
32290,Montréal (32),Montréal,29,0,3,0,0,0,32
32296,Nogaro (32),Nogaro,123,2,1,1,0,0,127
32304,Panassac (32),Panassac,,,,,,,6
32305,Panjas (32),Panjas,,,,,,,1
32306,Pauilhac (32),Pauilhac,,,,,,,3
32307,Pavie (32),Pavie,51,1,0,0,0,0,52
32311,Pergain-Taillac (32),Pergain-Taillac,11,0,0,0,0,0,11
32312,Pessan (32),Pessan,,,,,,,8
32319,Plaisance (32),Plaisance,46,1,2,0,0,0,49
32330,Préchac-sur-Adour (32),Préchac-sur-Adour,,,,,,,3
32331,Preignan (32),Preignan,48,0,0,0,0,0,48
32334,Pujaudran (32),Pujaudran,15,0,0,0,0,0,15
32335,Puycasquier (32),Puycasquier,20,0,0,0,0,0,20
32339,Razengues (32),Razengues,,,,,,,1
32341,Réjaumont (32),Réjaumont,,,,,,,2
32344,Riscle (32),Riscle,66,0,0,0,1,0,67
32365,Saint-Blancard (32),Saint-Blancard,,,,,,,4
32370,Saint-Clar (32),Saint-Clar,32,0,0,0,0,0,32
32376,Sainte-Gemme (32),Sainte-Gemme,,,,,,,2
32378,Saint-Germé (32),Saint-Germé,,,,,,,3
32389,Saint-Martin (32),Saint-Martin,,,,,,,5
32394,Saint-Médard (32),Saint-Médard,12,0,0,0,0,0,12
32398,Saint-Mont (32),Saint-Mont,19,0,0,0,0,0,19
32404,Saint-Puy (32),Saint-Puy,,,,,,,10
32406,Saint-Sauvy (32),Saint-Sauvy,,,,,,,1
32410,Samatan (32),Samatan,74,1,0,0,0,0,75
32412,Saramon (32),Saramon,12,0,0,0,0,0,12
32416,Sarrant (32),Sarrant,,,,,,,5
32425,Ségoufielle (32),Ségoufielle,11,0,0,0,0,0,11
32426,Seissan (32),Seissan,11,0,0,0,0,0,11
32433,Simorre (32),Simorre,15,1,0,0,0,0,16
32440,Tasque (32),Tasque,,,,,,,5
32442,Terraube (32),Terraube,,,,,,,6
32459,Valence-sur-Baïse (32),Valence-sur-Baïse,66,0,5,0,6,0,77
32462,Vic-Fezensac (32),Vic-Fezensac,107,0,1,0,0,0,108
32463,Viella (32),Viella,,,,,,,3
32464,Villecomtal-sur-Arros (32),Villecomtal-sur-Arros,58,0,1,0,1,0,60
33001,Abzac (33),Abzac,106,1,2,0,1,0,110
33002,Aillas (33),Aillas,15,1,0,0,1,0,17
33003,Ambarès-et-Lagrave (33),Ambarès-et-Lagrave,1468,8,87,16,4,0,1583
33004,Ambès (33),Ambès,326,3,5,1,0,0,335
33005,Andernos-les-Bains (33),Andernos-les-Bains,304,0,3,1,3,0,311
33006,Anglade (33),Anglade,,,,,,,4
33009,Arcachon (33),Arcachon,968,5,5,15,0,0,993
33011,Arès (33),Arès,99,1,2,2,0,0,104
33013,Artigues-près-Bordeaux (33),Artigues-près-Bordeaux,879,5,10,3,2,0,899
33014,Les Artigues-de-Lussac (33),Les Artigues-de-Lussac,42,0,0,0,0,0,42
33015,Arveyres (33),Arveyres,,,,,,,9
33018,Val de Virvée (33),Val de Virvée,55,0,1,1,0,0,57
33019,Audenge (33),Audenge,598,2,12,4,2,0,618
33021,Auros (33),Auros,5,0,0,0,0,0,5
33022,Avensan (33),Avensan,33,0,0,0,0,0,33
33023,Ayguemorte-les-Graves (33),Ayguemorte-les-Graves,30,0,0,0,1,0,31
33029,Le Barp (33),Le Barp,177,0,6,0,0,0,183
33030,Barsac (33),Barsac,,,,,,,1
33032,Bassens (33),Bassens,999,4,85,7,6,0,1101
33035,Bayon-sur-Gironde (33),Bayon-sur-Gironde,,,,,,,5
33036,Bazas (33),Bazas,210,8,1,0,4,0,223
33037,Beautiran (33),Beautiran,32,0,0,0,0,0,32
33038,Bégadan (33),Bégadan,,,,,,,1
33039,Bègles (33),Bègles,3819,66,122,43,33,0,4083
33040,Béguey (33),Béguey,19,0,0,1,0,0,20
33042,Belin-Béliet (33),Belin-Béliet,273,0,2,1,1,0,277
33046,Bernos-Beaulac (33),Bernos-Beaulac,,,,,,,9
33047,Berson (33),Berson,,,,,,,1
33049,Beychac-et-Caillau (33),Beychac-et-Caillau,76,1,0,0,0,0,77
33050,Bieujac (33),Bieujac,,,,,,,4
33051,Biganos (33),Biganos,406,2,7,4,1,0,420
33052,Les Billaux (33),Les Billaux,,,,,,,9
33056,Blanquefort (33),Blanquefort,1839,177,31,13,10,0,2070
33057,Blasimon (33),Blasimon,23,0,0,0,0,0,23
33058,Blaye (33),Blaye,312,1,6,10,1,0,330
33060,Bommes (33),Bommes,12,0,0,0,0,0,12
33063,Bordeaux (33),Bordeaux,20552,241,664,1158,410,2,23027
33065,Bouliac (33),Bouliac,71,0,0,0,1,0,72
33067,Bourg (33),Bourg,80,0,1,3,0,0,84
33069,Le Bouscat (33),Le Bouscat,2153,18,29,26,6,0,2232
33071,Branne (33),Branne,44,0,2,0,0,0,46
33072,Brannens (33),Brannens,,,,,,,3
33073,Braud-et-Saint-Louis (33),Braud-et-Saint-Louis,35,1,0,0,0,0,36
33075,Bruges (33),Bruges,2040,55,10,12,1,0,2118
33077,Cabanac-et-Villagrains (33),Cabanac-et-Villagrains,,,,,,,10
33080,Cadaujac (33),Cadaujac,504,4,2,1,1,0,512
33081,Cadillac (33),Cadillac,172,0,2,2,0,0,176
33083,Camarsac (33),Camarsac,12,0,0,0,0,0,12
33084,Cambes (33),Cambes,32,0,0,0,0,0,32
33085,Camblanes-et-Meynac (33),Camblanes-et-Meynac,86,0,0,0,1,0,87
33088,Camps-sur-l'Isle (33),Camps-sur-l'Isle,,,,,,,1
33089,Campugnan (33),Campugnan,,,,,,,4
33090,Canéjan (33),Canéjan,491,2,5,1,1,0,500
33095,Captieux (33),Captieux,33,0,1,1,0,0,35
33096,Carbon-Blanc (33),Carbon-Blanc,765,6,27,6,1,0,805
33097,Carcans (33),Carcans,37,0,0,0,1,0,38
33099,Carignan-de-Bordeaux (33),Carignan-de-Bordeaux,317,4,2,2,0,0,325
33100,Cars (33),Cars,0,0,0,0,0,0,0
33101,Cartelègue (33),Cartelègue,,,,,,,5
33104,Castelnau-de-Médoc (33),Castelnau-de-Médoc,154,0,0,0,0,0,154
33106,Castets et Castillon (33),Castets et Castillon,17,1,1,0,0,0,19
33108,Castillon-la-Bataille (33),Castillon-la-Bataille,217,1,5,7,0,0,230
33109,Castres-Gironde (33),Castres-Gironde,12,0,0,3,0,0,15
33114,Cavignac (33),Cavignac,20,0,0,0,2,0,22
33118,Cénac (33),Cénac,54,1,0,0,0,0,55
33119,Cenon (33),Cenon,3864,45,179,31,7,0,4126
33120,Cérons (33),Cérons,66,0,3,0,0,0,69
33122,Cestas (33),Cestas,1129,6,9,5,6,0,1155
33123,Cézac (33),Cézac,55,2,0,0,0,0,57
33125,Cissac-Médoc (33),Cissac-Médoc,,,,,,,1
33126,Civrac-de-Blaye (33),Civrac-de-Blaye,,,,,,,6
33130,Coimères (33),Coimères,19,0,0,0,0,0,19
33138,Coutras (33),Coutras,426,2,7,5,1,0,441
33140,Créon (33),Créon,341,1,5,0,1,0,348
33142,Cubnezais (33),Cubnezais,,,,,,,2
33143,Cubzac-les-Ponts (33),Cubzac-les-Ponts,67,0,1,0,0,0,68
33144,Cudos (33),Cudos,24,0,0,0,0,0,24
33146,Cussac-Fort-Médoc (33),Cussac-Fort-Médoc,27,0,0,1,0,0,28
33154,Les Églisottes-et-Chalaures (33),Les Églisottes-et-Chalaures,32,0,4,0,0,0,36
33159,Étauliers (33),Étauliers,27,0,5,4,0,0,36
33161,Eyrans (33),Eyrans,,,,,,,4
33162,Eysines (33),Eysines,2749,14,28,31,8,0,2830
33164,Fargues (33),Fargues,,,,,,,8
33165,Fargues-Saint-Hilaire (33),Fargues-Saint-Hilaire,142,1,3,0,1,0,147
33167,Floirac (33),Floirac,2808,24,108,36,26,0,3002
33174,Fronsac (33),Fronsac,16,0,0,0,0,0,16
33175,Frontenac (33),Frontenac,11,0,0,0,0,0,11
33178,Gajac (33),Gajac,,,,,,,1
33179,Galgon (33),Galgon,29,0,0,0,1,0,30
33183,Gauriaguet (33),Gauriaguet,,,,,,,1
33185,Génissac (33),Génissac,12,0,0,1,0,0,13
33186,Gensac (33),Gensac,16,0,1,0,0,0,17
33187,Gironde-sur-Dropt (33),Gironde-sur-Dropt,45,0,1,0,0,0,46
33192,Gradignan (33),Gradignan,2369,18,8,7,310,0,2712
33195,Grignols (33),Grignols,38,30,0,1,0,0,69
33198,Guîtres (33),Guîtres,81,1,2,0,0,0,84
33199,Gujan-Mestras (33),Gujan-Mestras,1132,6,11,34,9,0,1192
33200,Le Haillan (33),Le Haillan,1161,4,19,2,2,0,1188
33201,Haux (33),Haux,15,0,0,0,0,0,15
33202,Hostens (33),Hostens,31,0,0,0,0,0,31
33203,Hourtin (33),Hourtin,66,0,25,1,0,0,92
33207,Izon (33),Izon,195,0,2,2,1,0,200
33211,Labarde (33),Labarde,,,,,,,1
33213,La Brède (33),La Brède,78,1,4,0,0,0,83
33214,Lacanau (33),Lacanau,169,0,2,3,0,0,174
33218,Lagorce (33),Lagorce,,,,,,,6
33219,La Lande-de-Fronsac (33),La Lande-de-Fronsac,,,,,,,1
33220,Lamarque (33),Lamarque,,,,,,,1
33221,Lamothe-Landerron (33),Lamothe-Landerron,17,0,0,0,0,0,17
33225,Landiras (33),Landiras,69,0,1,0,0,0,70
33226,Langoiran (33),Langoiran,,,,,,,9
33227,Langon (33),Langon,561,9,8,13,0,0,591
33229,Lanton (33),Lanton,202,0,0,3,0,0,205
33234,Latresne (33),Latresne,74,0,0,0,0,0,74
33236,Lège-Cap-Ferret (33),Lège-Cap-Ferret,278,2,1,0,1,0,282
33238,Léognan (33),Léognan,717,4,1,2,2,0,726
33240,Lesparre-Médoc (33),Lesparre-Médoc,204,1,5,16,0,0,226
33243,Libourne (33),Libourne,1982,7,100,165,3,0,2257
33248,Listrac-Médoc (33),Listrac-Médoc,58,0,0,0,0,0,58
33249,Lormont (33),Lormont,4727,64,238,16,10,0,5055
33256,Ludon-Médoc (33),Ludon-Médoc,105,0,0,0,1,0,106
33258,Lugasson (33),Lugasson,,,,,,,1
33259,Lugon-et-l'Île-du-Carnay (33),Lugon-et-l'Île-du-Carnay,,,,,,,6
33260,Lugos (33),Lugos,,,,,,,7
33261,Lussac (33),Lussac,18,1,0,0,0,0,19
33262,Macau (33),Macau,65,0,0,0,21,0,86
33268,Margaux-Cantenac (33),Margaux-Cantenac,35,0,0,0,0,0,35
33269,Margueron (33),Margueron,,,,,,,5
33272,Marsas (33),Marsas,,,,,,,2
33273,Martignas-sur-Jalle (33),Martignas-sur-Jalle,472,3,3,0,1,0,479
33274,Martillac (33),Martillac,56,0,0,0,0,0,56
33279,Mazères (33),Mazères,15,0,0,0,0,0,15
33281,Mérignac (33),Mérignac,7087,40,82,93,288,0,7590
33284,Mios (33),Mios,402,3,1,3,0,0,409
33289,Monségur (33),Monségur,25,0,0,0,0,0,25
33290,Montagne (33),Montagne,,,,,,,10
33293,Montussan (33),Montussan,85,0,0,0,0,0,85
33297,Moulis-en-Médoc (33),Moulis-en-Médoc,,,,,,,9
33298,Moulon (33),Moulon,15,0,1,0,0,0,16
33301,Naujan-et-Postiac (33),Naujan-et-Postiac,,,,,,,9
33302,Néac (33),Néac,,,,,,,2
33303,Nérigean (33),Nérigean,14,0,0,0,0,0,14
33305,Le Nizan (33),Le Nizan,,,,,,,2
33307,Noaillan (33),Noaillan,,,,,,,1
33311,Paillet (33),Paillet,11,0,0,0,0,0,11
33312,Parempuyre (33),Parempuyre,878,13,9,4,3,0,907
33314,Pauillac (33),Pauillac,270,0,2,2,0,0,274
33315,Les Peintures (33),Les Peintures,35,0,0,0,0,0,35
33316,Pellegrue (33),Pellegrue,27,0,2,1,0,0,30
33317,Périssac (33),Périssac,,,,,,,1
33318,Pessac (33),Pessac,5321,45,104,2032,70,0,7572
33320,Petit-Palais-et-Cornemps (33),Petit-Palais-et-Cornemps,,,,,,,1
33321,Peujard (33),Peujard,77,0,1,1,0,0,79
33322,Le Pian-Médoc (33),Le Pian-Médoc,259,1,0,1,0,0,261
33324,Pineuilh (33),Pineuilh,204,0,1,0,2,0,207
33325,Plassac (33),Plassac,2,0,0,0,0,0,2
33327,Podensac (33),Podensac,118,2,0,3,1,0,124
33328,Pomerol (33),Pomerol,30,0,0,0,0,0,30
33330,Pompignac (33),Pompignac,24,0,2,1,0,0,27
33333,Le Porge (33),Le Porge,15,0,0,0,0,0,15
33336,Préchac (33),Préchac,,,,,,,3
33339,Prignac-et-Marcamps (33),Prignac-et-Marcamps,,,,,,,10
33341,Pugnac (33),Pugnac,,,,,,,9
33344,Pujols (33),Pujols,,,,,,,6
33349,Quinsac (33),Quinsac,49,1,0,0,0,0,50
33350,Rauzan (33),Rauzan,38,1,0,0,0,0,39
33351,Reignac (33),Reignac,,,,,,,6
33352,La Réole (33),La Réole,223,8,4,1,1,0,237
33355,Rions (33),Rions,26,0,2,0,0,0,28
33356,La Rivière (33),La Rivière,,,,,,,4
33358,Romagne (33),Romagne,,,,,,,2
33360,La Roquille (33),La Roquille,,,,,,,6
33362,Sablons (33),Sablons,,,,,,,6
33363,Sadirac (33),Sadirac,72,4,1,0,1,0,78
33366,Saint-André-de-Cubzac (33),Saint-André-de-Cubzac,652,4,9,10,2,0,677
33370,Saint-Androny (33),Saint-Androny,,,,,,,6
33373,Saint-Antoine-sur-l'Isle (33),Saint-Antoine-sur-l'Isle,,,,,,,5
33374,Saint-Aubin-de-Blaye (33),Saint-Aubin-de-Blaye,9,0,1,0,0,0,10
33376,Saint-Aubin-de-Médoc (33),Saint-Aubin-de-Médoc,391,0,0,0,2,0,393
33378,Saint-Avit-Saint-Nazaire (33),Saint-Avit-Saint-Nazaire,56,1,1,0,0,0,58
33380,Val-de-Livenne (33),Val-de-Livenne,46,0,0,1,0,0,47
33381,Saint-Caprais-de-Bordeaux (33),Saint-Caprais-de-Bordeaux,104,0,0,0,0,0,104
33382,Saint-Christoly-de-Blaye (33),Saint-Christoly-de-Blaye,25,0,0,0,1,0,26
33384,Saint-Christophe-des-Bardes (33),Saint-Christophe-des-Bardes,11,0,0,0,0,0,11
33387,Saint-Ciers-d'Abzac (33),Saint-Ciers-d'Abzac,21,0,0,1,0,0,22
33388,Saint-Ciers-de-Canesse (33),Saint-Ciers-de-Canesse,,,,,,,6
33389,Saint-Ciers-sur-Gironde (33),Saint-Ciers-sur-Gironde,77,1,3,6,0,0,87
33392,Sainte-Croix-du-Mont (33),Sainte-Croix-du-Mont,27,0,0,1,0,0,28
33393,Saint-Denis-de-Pile (33),Saint-Denis-de-Pile,258,2,4,3,0,0,267
33394,Saint-Émilion (33),Saint-Émilion,51,1,1,0,0,0,53
33395,Saint-Estèphe (33),Saint-Estèphe,26,0,0,0,0,0,26
33397,Sainte-Eulalie (33),Sainte-Eulalie,273,2,3,1,0,0,279
33402,Sainte-Foy-la-Grande (33),Sainte-Foy-la-Grande,249,9,3,11,3,0,275
33413,Saint-Germain-du-Puch (33),Saint-Germain-du-Puch,12,0,0,0,0,0,12
33415,Saint-Gervais (33),Saint-Gervais,27,0,0,0,0,0,27
33417,Sainte-Hélène (33),Sainte-Hélène,71,0,0,0,0,0,71
33422,Saint-Jean-d'Illac (33),Saint-Jean-d'Illac,705,3,2,1,3,0,714
33424,Saint-Laurent-Médoc (33),Saint-Laurent-Médoc,95,0,4,3,0,0,102
33425,Saint-Laurent-d'Arce (33),Saint-Laurent-d'Arce,,,,,,,1
33429,Saint-Léger-de-Balson (33),Saint-Léger-de-Balson,,,,,,,8
33432,Saint-Loubert (33),Saint-Loubert,,,,,,,1
33433,Saint-Loubès (33),Saint-Loubès,637,6,66,0,4,0,713
33434,Saint-Louis-de-Montferrand (33),Saint-Louis-de-Montferrand,99,0,0,0,2,0,101
33435,Saint-Macaire (33),Saint-Macaire,49,0,0,0,0,0,49
33436,Saint-Magne (33),Saint-Magne,12,0,1,0,0,0,13
33438,Saint-Maixant (33),Saint-Maixant,14,0,0,0,1,0,15
33441,Saint-Martin-Lacaussade (33),Saint-Martin-Lacaussade,4,0,0,0,0,0,4
33447,Saint-Médard-de-Guizières (33),Saint-Médard-de-Guizières,62,0,5,0,0,0,67
33448,Saint-Médard-d'Eyrans (33),Saint-Médard-d'Eyrans,23,1,1,0,0,0,25
33449,Saint-Médard-en-Jalles (33),Saint-Médard-en-Jalles,2520,32,44,8,10,0,2614
33458,Saint-Paul (33),Saint-Paul,,,,,,,1
33462,Saint-Philippe-du-Seignal (33),Saint-Philippe-du-Seignal,,,,,,,1
33463,Saint-Pierre-d'Aurillac (33),Saint-Pierre-d'Aurillac,51,0,6,0,0,0,57
33465,Saint-Pierre-de-Mons (33),Saint-Pierre-de-Mons,33,0,2,0,0,0,35
33466,Saint-Quentin-de-Baron (33),Saint-Quentin-de-Baron,,,,,,,7
33468,Sainte-Radegonde (33),Sainte-Radegonde,,,,,,,6
33471,Saint-Sauveur (33),Saint-Sauveur,,,,,,,1
33473,Saint-Savin (33),Saint-Savin,136,5,0,0,0,0,141
33474,Saint-Selve (33),Saint-Selve,11,0,0,0,0,0,11
33477,Saint-Seurin-de-Cursac (33),Saint-Seurin-de-Cursac,16,0,2,0,0,0,18
33478,Saint-Seurin-sur-l'Isle (33),Saint-Seurin-sur-l'Isle,225,0,28,0,1,0,254
33480,Saint-Sulpice-de-Faleyrens (33),Saint-Sulpice-de-Faleyrens,55,0,0,0,2,0,57
33483,Saint-Sulpice-et-Cameyrac (33),Saint-Sulpice-et-Cameyrac,258,2,2,4,3,0,269
33484,Saint-Symphorien (33),Saint-Symphorien,128,0,1,1,0,0,130
33485,Sainte-Terre (33),Sainte-Terre,,,,,,,6
33487,Saint-Vincent-de-Paul (33),Saint-Vincent-de-Paul,,,,,,,8
33490,Saint-Vivien-de-Médoc (33),Saint-Vivien-de-Médoc,14,0,0,0,0,0,14
33492,Saint-Yzan-de-Soudiac (33),Saint-Yzan-de-Soudiac,69,0,1,0,0,0,70
33496,Sallebœuf (33),Sallebœuf,57,1,1,0,1,0,60
33498,Salles (33),Salles,186,0,1,1,0,0,188
33501,Saucats (33),Saucats,31,0,0,0,0,0,31
33502,Saugon (33),Saugon,,,,,,,1
33505,La Sauve (33),La Sauve,27,0,0,0,1,0,28
33506,Sauveterre-de-Guyenne (33),Sauveterre-de-Guyenne,134,2,0,2,1,0,139
33507,Sauviac (33),Sauviac,,,,,,,6
33514,Soulac-sur-Mer (33),Soulac-sur-Mer,90,0,1,3,0,0,94
33519,Le Taillan-Médoc (33),Le Taillan-Médoc,601,4,8,2,0,0,615
33522,Talence (33),Talence,4103,52,46,983,19,0,5203
33523,Targon (33),Targon,11,0,0,0,0,0,11
33524,Tarnès (33),Tarnès,,,,,,,1
33527,Le Teich (33),Le Teich,583,1,6,12,0,0,602
33529,La Teste-de-Buch (33),La Teste-de-Buch,2005,18,15,31,11,0,2080
33532,Tizac-de-Lapouyade (33),Tizac-de-Lapouyade,,,,,,,1
33533,Toulenne (33),Toulenne,150,1,7,51,0,0,209
33535,Tresses (33),Tresses,482,4,5,0,1,0,492
33539,Vayres (33),Vayres,251,1,3,3,1,0,259
33540,Vendays-Montalivet (33),Vendays-Montalivet,32,0,0,1,0,0,33
33542,Vérac (33),Vérac,26,0,0,0,0,0,26
33543,Verdelais (33),Verdelais,23,1,0,0,0,0,24
33544,Le Verdon-sur-Mer (33),Le Verdon-sur-Mer,39,0,2,2,0,0,43
33547,Villandraut (33),Villandraut,23,0,0,1,0,0,24
33548,Villegouge (33),Villegouge,28,0,0,0,0,0,28
33550,Villenave-d'Ornon (33),Villenave-d'Ornon,4545,73,30,27,22,0,4697
33551,Villeneuve (33),Villeneuve,,,,,,,7
33553,Virsac (33),Virsac,22,0,0,2,0,0,24
33554,Yvrac (33),Yvrac,74,0,1,0,0,0,75
33555,Marcheprime (33),Marcheprime,258,1,2,6,1,0,268
34001,Abeilhan (34),Abeilhan,24,0,0,0,1,0,25
34002,Adissan (34),Adissan,33,0,0,0,0,0,33
34003,Agde (34),Agde,1369,13,4,0,10,0,1396
34008,Les Aires (34),Les Aires,,,,,,,10
34009,Alignan-du-Vent (34),Alignan-du-Vent,13,0,0,0,1,0,14
34010,Aniane (34),Aniane,53,0,0,0,0,0,53
34013,Aspiran (34),Aspiran,14,0,0,0,1,0,15
34018,Autignac (34),Autignac,16,0,0,0,0,0,16
34019,Avène (34),Avène,,,,,,,7
34022,Baillargues (34),Baillargues,435,2,2,2,0,0,441
34023,Balaruc-les-Bains (34),Balaruc-les-Bains,415,1,4,0,2,0,422
34024,Balaruc-le-Vieux (34),Balaruc-le-Vieux,81,1,1,0,2,0,85
34025,Bassan (34),Bassan,27,0,0,0,0,0,27
34027,Beaulieu (34),Beaulieu,60,0,0,0,0,0,60
34028,Bédarieux (34),Bédarieux,159,0,0,0,3,0,162
34029,Bélarga (34),Bélarga,,,,,,,10
34031,Bessan (34),Bessan,227,2,0,0,2,0,231
34032,Béziers (34),Béziers,7144,287,81,91,46,0,7649
34033,Boisseron (34),Boisseron,,,,,,,2
34037,Boujan-sur-Libron (34),Boujan-sur-Libron,149,2,0,0,0,0,151
34038,Le Bousquet-d'Orb (34),Le Bousquet-d'Orb,138,6,0,1,1,0,146
34041,Brignac (34),Brignac,,,,,,,6
34043,Buzignargues (34),Buzignargues,,,,,,,5
34045,Cabrières (34),Cabrières,13,0,0,0,0,0,13
34050,Candillargues (34),Candillargues,49,0,0,0,0,0,49
34051,Canet (34),Canet,49,0,0,0,0,0,49
34052,Capestang (34),Capestang,25,1,0,0,0,0,26
34055,Castanet-le-Haut (34),Castanet-le-Haut,,,,,,,6
34056,Castelnau-de-Guers (34),Castelnau-de-Guers,14,2,0,0,0,0,16
34057,Castelnau-le-Lez (34),Castelnau-le-Lez,2045,17,13,7,127,0,2209
34058,Castries (34),Castries,338,1,1,0,1,0,341
34059,La Caunette (34),La Caunette,,,,,,,2
34063,Caux (34),Caux,13,0,0,0,0,0,13
34064,Le Caylar (34),Le Caylar,38,0,0,0,1,0,39
34065,Cazedarnes (34),Cazedarnes,,,,,,,8
34069,Cazouls-lès-Béziers (34),Cazouls-lès-Béziers,59,2,0,0,0,0,61
34070,Cébazan (34),Cébazan,,,,,,,5
